chiwaza	t͡ʃ i w a z a
chiweda	t͡ʃ i w e d a
chiwedzero	t͡ʃ i w e d͡z e r o
chiweme	t͡ʃ i w e m e
chiwenga	t͡ʃ i w e ŋɡ a
chiwepu	t͡ʃ i w e p u
chiwera	t͡ʃ i w e r a
chiweruro	t͡ʃ i w e r u r o
chiweshe	t͡ʃ i w e ʃ e
chiweta	t͡ʃ i w e t a
chiweza	t͡ʃ i w e z a
chiwi	t͡ʃ i w i
chiwira	t͡ʃ i w i r a
chiwirano	t͡ʃ i w i r a n o
chiwirirano	t͡ʃ i w i r i r a n o
chiwoka	t͡ʃ i w o k a
chiwokomuhomwe	t͡ʃ i w o k o m u h o m w e
chiwomba	t͡ʃ i w o mb a
chiworeka	t͡ʃ i w o r e k a
chiwororo	t͡ʃ i w o r o r o
chiwota	t͡ʃ i w o t a
chiwoto	t͡ʃ i w o t o
chiwoza	t͡ʃ i w o z a
chiwumba	t͡ʃ i w u mb a
chiwumbiko	t͡ʃ i w u mb i k o
chiwunde	t͡ʃ i w u nd e
chiwundudzi	t͡ʃ i w u nd u d͡z i
chiwundura	t͡ʃ i w u nd u r a
chiwunga	t͡ʃ i w u ŋɡ a
chiwungwe	t͡ʃ i w u ŋɡ w e
chixhosa	t͡ʃ i h o s a
chiyahwa	t͡ʃ i j a h w a
chiyaka	t͡ʃ i j a k a
chiyamba	t͡ʃ i j a mb a
chiyambamuta	t͡ʃ i j a mb a m u t a
chiyambaro	t͡ʃ i j a mb a r o
chiyambi	t͡ʃ i j a mb i
chiyambo	t͡ʃ i j a mb o
chiyamo	t͡ʃ i j a m o
chiyamukuro	t͡ʃ i j a m u k u r o
chiyangwa	t͡ʃ i j a ŋɡ w a
chiyangwe	t͡ʃ i j a ŋɡ w e
chiyanikiro	t͡ʃ i j a n i k i r o
chiyao	t͡ʃ i j a o
chiyavayo	t͡ʃ i j a ʋ a j o
chiyawa	t͡ʃ i j a w a
chiyaya	t͡ʃ i j a j a
chiyedina	t͡ʃ i j e d i n a
chiyendera	t͡ʃ i j e nd e r a
chiyero	t͡ʃ i j e r o
chiyeru	t͡ʃ i j e r u
chiyeuchidzo	t͡ʃ i j e u t͡ʃ i d͡z o
chiyevedzo	t͡ʃ i j e ʋ e d͡z o
chiyeverwa	t͡ʃ i j e ʋ e r w a
chiyevo	t͡ʃ i j e ʋ o
chiyo	t͡ʃ i j o
chiyoka	t͡ʃ i j o k a
chiyoruba	t͡ʃ i j o r u b a
chiza	t͡ʃ i z a
chizambi	t͡ʃ i z a mb i
chizana	t͡ʃ i z a n a
chizanga	t͡ʃ i z a ŋɡ a
chizangaziko	t͡ʃ i z a ŋɡ a z i k o
chizano	t͡ʃ i z a n o
chizende	t͡ʃ i z e nd e
chizengezano	t͡ʃ i z e ŋɡ e z a n o
chizere	t͡ʃ i z e r e
chizerenga	t͡ʃ i z e r e ŋɡ a
chizezepasi	t͡ʃ i z e z e p a s i
chizezuru	t͡ʃ i z e z u r u
chizhenje	t͡ʃ i ʒ e nd͡ʒ e
chizhuzhu	t͡ʃ i ʒ u ʒ u
chizimba	t͡ʃ i z i mb a
chizinga	t͡ʃ i z i ŋɡ a
chizinganhare	t͡ʃ i z i ŋɡ a n h a r e
chizivano	t͡ʃ i z i ʋ a n o
chiziviso	t͡ʃ i z i ʋ i s o
chiziyi	t͡ʃ i z i j i
chizonda	t͡ʃ i z o nd a
chizonono	t͡ʃ i z o n o n o
chizora	t͡ʃ i z o r a
chizulu	t͡ʃ i z u l u
chizunga	t͡ʃ i z u ŋɡ a
chizungu	t͡ʃ i z u ŋɡ u
chizungulire	t͡ʃ i z u ŋɡ u l i r e
chizungure	t͡ʃ i z u ŋɡ u r e
chizva	t͡ʃ i zʷ a
chizvarirwo	t͡ʃ i zʷ a r i r w o
chizvarwa	t͡ʃ i zʷ a r w a
chizvondamvura	t͡ʃ i zʷ o nd a mʷ u r a
chizvuvhutswa	t͡ʃ i zʷ u v u t͡s w a
chloride	t͡ʃ l o r i d e
chodeva	t͡ʃ o d e ʋ a
choga	t͡ʃ o ɡ a
chokubvisa	t͡ʃ o k u b͡v i s a
chokudya	t͡ʃ o k u d j a
chokugara	t͡ʃ o k u ɡ a r a
chokutanga	t͡ʃ o k u t a ŋɡ a
chokwadi	t͡ʃ o k w a d i
chokwe	t͡ʃ o k w e
chombe	t͡ʃ o mb e
chombira	t͡ʃ o mb i r a
chombo	t͡ʃ o mb o
chomene	t͡ʃ o m e n e
chomutengure	t͡ʃ o m u t e ŋɡ u r e
chongo	t͡ʃ o ŋɡ o
chongwe	t͡ʃ o ŋɡ w e
chonzi	t͡ʃ o nz i
chopi	t͡ʃ o p i
chose	t͡ʃ o s e
choto	t͡ʃ o t o
choupenyu	t͡ʃ o u p e ɲ u
chourere	t͡ʃ o u r e r e
chouviri	t͡ʃ o u ʋ i r i
chowa	t͡ʃ o w a
choya	t͡ʃ o j a
chris	t͡ʃ r i s
christer	t͡ʃ r i s t e r
christopher	t͡ʃ r i s t o p h e r
chuabo	t͡ʃ u a b o
chubhu	t͡ʃ u b̤ u
chukuchi	t͡ʃ u k u t͡ʃ i
chuma	t͡ʃ u m a
chumba	t͡ʃ u mb a
chumi	t͡ʃ u m i
chunga	t͡ʃ u ŋɡ a
chuqi	t͡ʃ u i
chura	t͡ʃ u r a
churama	t͡ʃ u r a m a
churu	t͡ʃ u r u
chuwabo	t͡ʃ u w a b o
ciikuhane	i i k u h a n e
cilambya	i l a mb j a
ciluba	i l u b a
cilungu	i l u ŋɡ u
cimambwe	i m a mb w e
cinsenga	i n s e ŋɡ a
cio	i o
cisukwa	i s u k w a
city	i t j
civili	i ʋ i l i
claris	l a r i s
clement	l e m e n t
clemy	l e m j
co	o
coast	o a s t
colleen	o l l e e n
colombia	o l o mb i a
colombo	o l o mb o
coloureds	o l o u r e d s
coltrane	o l t r a n e
columbina	o l u mb i n a
community	o m m u n i t j
comoros	o m o r o s
compak	o m p a k
conakry	o n a k r j
concession	o n e s s i o n
congo	o ŋɡ o
constantine	o n s t a n t i n e
cook	o o k
copenhagen	o p e n h a ɡ e n
corbin	o r b i n
coriolis	o r i o l i s
corona	o r o n a
coronavirus	o r o n a ʋ i r u s
cosmo	o s m o
costa	o s t a
cote	o t e
cotonou	o t o n o u
cough	o u ɡ h
county	o u n t j
coventry	o ʋ e n t r j
covid	o ʋ i d
croatia	r o a t i a
crosby	r o s b j
cuba	u b a
cup	u p
curitiba	u r i t i b a
cycle	j l e
cynthia	j n t h i a
cyprus	j p r u s
cyril	j r i l
czech	z e t͡ʃ
czechia	z e t͡ʃ i a
da	d a
daba	d a b a
dafi	d a f i
daga	d a ɡ a
dagbani	d a ɡ b a n i
dagens	d a ɡ e n s
dahunha	d a h u n h a
dahwa	d a h w a
daka	d a k a
dakar	d a k a r
dakarai	d a k a r a i
dakarawa	d a k a r a w a
dakashwa	d a k a ʃ w a
dakataka	d a k a t a k a
dakwa	d a k w a
dala	d a l a
dam	d a m
dama	d a m a
damascus	d a m a s u s
damba	d a mb a
dambaza	d a mb a z a
dambi	d a mb i
dambisa	d a mb i s a
dambo	d a mb o
dambudziko	d a mb u d͡z i k o
dambudzo	d a mb u d͡z o
danai	d a n a i
danal	d a n a l
dancehall	d a n e h a l l
danda	d a nd a
dandabvu	d a nd a b͡v u
dandabvurwa	d a nd a b͡v u r w a
dandadzi	d a nd a d͡z i
dandadzira	d a nd a d͡z i r a
dandadziva	d a nd a d͡z i ʋ a
dandamera	d a nd a m e r a
dandanda	d a nd a nd a
dandara	d a nd a r a
dandare	d a nd a r e
dandato	d a nd a t o
dandaudza	d a nd a u d͡z a
dandauka	d a nd a u k a
dandee	d a nd e e
dandemutande	d a nd e m u t a nd e
dandira	d a nd i r a
dandiranhanga	d a nd i r a n h a ŋɡ a
dandiranyika	d a nd i r a ɲ i k a
dandirautande	d a nd i r a u t a nd e
danga	d a ŋɡ a
dangal	d a ŋɡ a l
dangaleat	d a ŋɡ a l e a t
dangara	d a ŋɡ a r a
dangarembizi	d a ŋɡ a r e mb i z i
dangarembwa	d a ŋɡ a r e mb w a
dangbe	d a ŋɡ b e
dangwaza	d a ŋɡ w a z a
dangwe	d a ŋɡ w e
danha	d a n h a
danhamakonya	d a n h a m a k o ɲ a
danhautande	d a n h a u t a nd e
danhiko	d a n h i k o
danho	d a n h o
daniro	d a n i r o
dankali	d a n k a l i
dantho	d a n t h o
dapameso	d a p a m e s o
dapapfungwa	d a p a p͡f u ŋɡ w a
dapatsikidzi	d a p a t͡s i k i d͡z i
dapi	d a p i
dapiri	d a p i r i
dar	d a r
dara	d a r a
daramabwe	d a r a m a b w e
daramhuka	d a r a m̤ u k a
daramombe	d a r a m o mb e
daramutonda	d a r a m u t o nd a
daramutondwe	d a r a m u t o nd w e
daramuviri	d a r a m u ʋ i r i
darandimo	d a r a nd i m o
daranhamba	d a r a n h a mb a
daranyika	d a r a ɲ i k a
daranzanga	d a r a nz a ŋɡ a
darare	d a r a r e
daraukadzi	d a r a u k a d͡z i
daraunene	d a r a u n e n e
darauswa	d a r a u s w a
dare	d a r e
darejena	d a r e d͡ʒ e n a
daringo	d a r i ŋɡ o
dariro	d a r i r o
darisanwa	d a r i s a n w a
daru	d a r u
darwin	d a r w i n
dashni	d a ʃ n i
dati	d a t i
datira	d a t i r a
datu	d a t u
datya	d a t j a
dausi	d a u s i
davamvura	d a ʋ a mʷ u r a
davanhanho	d a ʋ a n h a n h o
davanhano	d a ʋ a n h a n o
davanharu	d a ʋ a n h a r u
david	d a ʋ i d
dawa	d a w a
dbx	d b
de	d e
deasismont	d e a s i s m o n t
dede	d e d e
dedza	d e d͡z a
dee	d e e
defa	d e f a
dehenya	d e h e ɲ a
dehwa	d e h w a
dehwe	d e h w e
dehydration	d e h j d r a t i o n
deka	d e k a
deke	d e k e
dekemhare	d e k e m̤ a r e
dekenye	d e k e ɲ e
dekenyera	d e k e ɲ e r a
dekesha	d e k e ʃ a
dekeshera	d e k e ʃ e r a
dekeshu	d e k e ʃ u
deketa	d e k e t a
deketeke	d e k e t e k e
deko	d e k o
dekune	d e k u n e
dekwe	d e k w e
delhi	d e l h i
delon	d e l o n
dema	d e m a
demba	d e mb a
dembedza	d e mb e d͡z a
dembera	d e mb e r a
demberere	d e mb e r e r e
dembetembe	d e mb e t e mb e
dembo	d e mb o
dembure	d e mb u r e
demhe	d e m̤ e
demo	d e m o
democratic	d e m o r a t i
denda	d e nd a
dende	d e nd e
dendemaro	d e nd e m a r o
dendemera	d e nd e m e r a
dendenedzwa	d e nd e n e d͡z w a
dendera	d e nd e r a
dendere	d e nd e r e
denderedzigama	d e nd e r e d͡z i ɡ a m a
denderedzwa	d e nd e r e d͡z w a
denderende	d e nd e r e nd e
dendevure	d e nd e ʋ u r e
dene	d e n e
denenga	d e n e ŋɡ a
denengura	d e n e ŋɡ u r a
denga	d e ŋɡ a
dengai	d e ŋɡ a i
denganyika	d e ŋɡ a ɲ i k a
denge	d e ŋɡ e
dengende	d e ŋɡ e nd e
dengezeze	d e ŋɡ e z e z e
dengu	d e ŋɡ u
dengwana	d e ŋɡ w a n a
denha	d e n h a
denhe	d e n h e
denhere	d e n h e r e
denis	d e n i s
denmark	d e n m a r k
denya	d e ɲ a
depfure	d e p͡f u r e
depute	d e p u t e
dera	d e r a
deredza	d e r e d͡z a
derembwe	d e r e mb w e
derera	d e r e r a
derere	d e r e r e
dessie	d e s s i e
destillation	d e s t i l l a t i o n
destrucive	d e s t r u i ʋ e
destructive	d e s t r u t i ʋ e
desvadenga	d e sʷ a d e ŋɡ a
desvenenga	d e sʷ e n e ŋɡ a
dete	d e t e
detema	d e t e m a
detembo	d e t e mb o
deva	d e ʋ a
devaniso	d e ʋ a n i s o
deve	d e ʋ e
development	d e ʋ e l o p m e n t
deverangwena	d e ʋ e r a ŋɡ w e n a
dh	d̤
dhabi	d̤ a b i
dhadha	d̤ a d̤ a
dhafu	d̤ a f u
dhaga	d̤ a ɡ a
dhaka	d̤ a k a
dhameji	d̤ a m e d͡ʒ i
dhamu	d̤ a m u
dhandanda	d̤ a nd a nd a
dhanemaki	d̤ a n e m a k i
dhanyeri	d̤ a ɲ e r i
dharakubhe	d̤ a r a k u b̤ e
dhawani	d̤ a w a n i
dhehwa	d̤ e h w a
dhi	d̤ i
dhidhizha	d̤ i d̤ i ʒ a
dhihwa	d̤ i h w a
dhinyero	d̤ i ɲ e r o
dhishi	d̤ i ʃ i
dhiskogirafi	d̤ i s k o ɡ i r a f i
dhodhi	d̤ o d̤ i
dholuo	d̤ o l u o
dhongi	d̤ o ŋɡ i
dhonza	d̤ o nz a
dhorobha	d̤ o r o b̤ a
dhorofiya	d̤ o r o f i j a
dhorofiyo	d̤ o r o f i j o
dhowo	d̤ o w o
dhuku	d̤ u k u
dhumbe	d̤ u mb e
dhumbudya	d̤ u mb u d j a
dhumukwa	d̤ u m u k w a
dhuri	d̤ u r i
di	d i
didinga	d i d i ŋɡ a
didinya	d i d i ɲ a
diego	d i e ɡ o
difa	d i f a
diffusion	d i f f u s i o n
digital	d i ɡ i t a l
digo	d i ɡ o
dihwa	d i h w a
dii	d i i
dika	d i k a
dikatika	d i k a t i k a
diki	d i k i
dikidza	d i k i d͡z a
dikita	d i k i t a
dikito	d i k i t o
dikizela	d i k i z e l a
diko	d i k o
dikumbi	d i k u mb i
dikuta	d i k u t a
dikuto	d i k u t o
dili	d i l i
dilmurat	d i l m u r a t
dilraba	d i l r a b a
dimba	d i mb a
dimbamudusa	d i mb a m u d u s a
dimbamukata	d i mb a m u k a t a
dimbamuteru	d i mb a m u t e r u
dimbamututsa	d i mb a m u t u t͡s a
dimbi	d i mb i
dimbira	d i mb i r a
dimbu	d i mb u
dimbura	d i mb u r a
dimbwi	d i mb w i
dimikira	d i m i k i r a
dimu	d i m u
dimuka	d i m u k a
din	d i n
dindi	d i nd i
dindikwa	d i nd i k w a
dindingwe	d i nd i ŋɡ w e
dinga	d i ŋɡ a
dingala	d i ŋɡ a l a
dingindira	d i ŋɡ i nd i r a
dinhidza	d i n h i d͡z a
dinka	d i n k a
dinoko	d i n o k o
diode	d i o d e
dire	d i r e
diringo	d i r i ŋɡ o
diro	d i r o
distillation	d i s t i l l a t i o n
district	d i s t r i t
ditema	d i t e m a
diti	d i t i
ditiro	d i t i r o
ditunga	d i t u ŋɡ a
divi	d i ʋ i
diye	d i j e
dizzy	d i z z j
djamena	d d͡ʒ a m e n a
djibouti	d d͡ʒ i b o u t i
djimini	d d͡ʒ i m i n i
djougou	d d͡ʒ o u ɡ o u
dlamini	d l a m i n i
do	d o
dobwe	d o b w e
dodoma	d o d o m a
dodoramabwe	d o d o r a m a b w e
dodoramhenyu	d o d o r a m̤ e ɲ u
dodoramhuka	d o d o r a m̤ u k a
dodoranyika	d o d o r a ɲ i k a
dodoraukadzi	d o d o r a u k a d͡z i
dodorodza	d o d o r o d͡z a
dodorodzwa	d o d o r o d͡z w a
dodzo	d o d͡z o
dofo	d o f o
dogon	d o ɡ o n
doha	d o h a
dohwe	d o h w e
doke	d o k e
dokora	d o k o r a
dokoro	d o k o r o
dokwaira	d o k w a i r a
doma	d o m a
domba	d o mb a
dombo	d o mb o
dombodefa	d o mb o d e f a
dombodzvuku	d o mb o d͡zʷ u k u
dombofombwe	d o mb o f o mb w e
dombohomba	d o mb o h o mb a
dombohombwe	d o mb o h o mb w e
dombojena	d o mb o d͡ʒ e n a
dombore	d o mb o r e
domboshava	d o mb o ʃ a ʋ a
dombosingwi	d o mb o s i ŋɡ w i
dombotombo	d o mb o t o mb o
dombowera	d o mb o w e r a
dombwe	d o mb w e
dome	d o m e
domingo	d o m i ŋɡ o
dominic	d o m i n i
dominica	d o m i n i a
dominican	d o m i n i a n
donald	d o n a l d
dondeka	d o nd e k a
dondo	d o nd o
dong	d o ŋɡ
donganyuchi	d o ŋɡ a ɲ u t͡ʃ i
dongo	d o ŋɡ o
dongola	d o ŋɡ o l a
dongonyora	d o ŋɡ o ɲ o r a
dongora	d o ŋɡ o r a
dongoradatu	d o ŋɡ o r a d a t u
dongorahweva	d o ŋɡ o r a h w e ʋ a
dongoreradatu	d o ŋɡ o r e r a d a t u
dongorerahweva	d o ŋɡ o r e r a h w e ʋ a
dongozi	d o ŋɡ o z i
donhwe	d o n h w e
donje	d o nd͡ʒ e
donzvo	d o nzʷ o
doo	d o o
dope	d o p e
dopfa	d o p͡f a
dor	d o r
doreen	d o r e e n
doris	d o r i s
doro	d o r o
dororamhuka	d o r o r a m̤ u k a
dororodzi	d o r o r o d͡z i
doshwa	d o ʃ w a
dota	d o t a
dova	d o ʋ a
dovi	d o ʋ i
dovo	d o ʋ o
dowa	d o w a
dowe	d o w e
dowera	d o w e r a
dowo	d o w o
dowokadzi	d o w o k a d͡z i
doworume	d o w o r u m e
dr	d r
draft	d r a f t
drc	d r
duala	d u a l a
dube	d u b e
dublin	d u b l i n
dudziramutauro	d u d͡z i r a m u t a u r o
dudzirazivo	d u d͡z i r a z i ʋ o
duhwino	d u h w i n o
duka	d u k a
duku	d u k u
dukurira	d u k u r i r a
dukusira	d u k u s i r a
dukutu	d u k u t u
dukutuku	d u k u t u k u
duma	d u m a
dumazita	d u m a z i t a
dumba	d u mb a
dumbi	d u mb i
dumbirwa	d u mb i r w a
dumbu	d u mb u
dumbumuvara	d u mb u m u ʋ a r a
dumbura	d u mb u r a
dumburira	d u mb u r i r a
dumburudzi	d u mb u r u d͡z i
dumbuti	d u mb u t i
dumbutshena	d u mb u t͡s h e n a
dumbuzenene	d u mb u z e n e n e
dumhu	d u m̤ u
dumidzo	d u m i d͡z o
dumisani	d u m i s a n i
dumwa	d u m w a
dunda	d u nd a
dundira	d u nd i r a
dundumadza	d u nd u m a d͡z a
dundumadzi	d u nd u m a d͡z i
dundundu	d u nd u nd u
dundwirwa	d u nd w i r w a
dune	d u n e
dunga	d u ŋɡ a
dungambizi	d u ŋɡ a mb i z i
dungambwa	d u ŋɡ a mb w a
dungamunhu	d u ŋɡ a m u n h u
dunganerujeko	d u ŋɡ a n e r u d͡ʒ e k o
dungarwizi	d u ŋɡ a r w i z i
dungidzira	d u ŋɡ i d͡z i r a
dungirirwa	d u ŋɡ i r i r w a
dungo	d u ŋɡ o
dungupi	d u ŋɡ u p i
dungurudzo	d u ŋɡ u r u d͡z o
dungwe	d u ŋɡ w e
dungwiza	d u ŋɡ w i z a
dunhu	d u n h u
dunhumadzi	d u n h u m a d͡z i
dunhumandinde	d u n h u m a nd i nd e
dunzvi	d u nzʷ i
duo	d u o
dura	d u r a
duradzinza	d u r a d͡z i nz a
durahukutu	d u r a h u k u t u
durajadi	d u r a d͡ʒ a d i
duramabwe	d u r a m a b w e
duramahwi	d u r a m a h w i
duramaswi	d u r a m a s w i
duramazwi	d u r a m a z w i
durameso	d u r a m e s o
duramhenyu	d u r a m̤ e ɲ u
duramutano	d u r a m u t a n o
durandimo	d u r a nd i m o
duranhamba	d u r a n h a mb a
duranhano	d u r a n h a n o
duranyika	d u r a ɲ i k a
duranzanga	d u r a nz a ŋɡ a
durapfungwa	d u r a p͡f u ŋɡ w a
duratano	d u r a t a n o
duraukadzi	d u r a u k a d͡z i
durautano	d u r a u t a n o
durban	d u r b a n
duri	d u r i
durikidzwa	d u r i k i d͡z w a
duro	d u r o
durungundu	d u r u ŋɡ u nd u
durunhuro	d u r u n h u r o
durunhuru	d u r u n h u r u
dururu	d u r u r u
dushanbe	d u ʃ a n b e
duswa	d u s w a
dutiro	d u t i r o
dutu	d u t u
dutuna	d u t u n a
duvu	d u ʋ u
duvurwi	d u ʋ u r w i
duwanyina	d u w a ɲ i n a
duwo	d u w o
dw	d w
dyemba	d j e mb a
dyiro	d j i r o
dza	d͡z a
dzadzambidzwa	d͡z a d͡z a mb i d͡z w a
dzagumhana	d͡z a ɡ u m̤ a n a
dzakadarikira	d͡z a k a d a r i k i r a
dzakaderera	d͡z a k a d e r e r a
dzakadevana	d͡z a k a d e ʋ a n a
dzakakomberedzwa	d͡z a k a k o mb e r e d͡z w a
dzakakombwa	d͡z a k a k o mb w a
dzakapokama	d͡z a k a p o k a m a
dzakariyata	d͡z a k a r i j a t a
dzakati	d͡z a k a t i
dzakavharirwa	d͡z a k a v a r i r w a
dzako	d͡z a k o
dzama	d͡z a m a
dzamara	d͡z a m a r a
dzamariyata	d͡z a m a r i j a t a
dzamata	d͡z a m a t a
dzamba	d͡z a mb a
dzambarafuta	d͡z a mb a r a f u t a
dzambwa	d͡z a mb w a
dzamhora	d͡z a m̤ o r a
dzamushore	d͡z a m u ʃ o r e
dzamwara	d͡z a m w a r a
dzanga	d͡z a ŋɡ a
dzangare	d͡z a ŋɡ a r e
dzangu	d͡z a ŋɡ u
dzanza	d͡z a nz a
dzapata	d͡z a p a t a
dzaru	d͡z a r u
dze	d͡z e
dzeafrica	d͡z e a f r i a
dzechefu	d͡z e t͡ʃ e f u
dzechindeme	d͡z e t͡ʃ i nd e m e
dzechirundadzi	d͡z e t͡ʃ i r u nd a d͡z i
dzedze	d͡z e d͡z e
dzehondo	d͡z e h o nd o
dzehugaro	d͡z e h u ɡ a r o
dzehugarohuviri	d͡z e h u ɡ a r o h u ʋ i r i
dzeka	d͡z e k a
dzekiromita	d͡z e k i r o m i t a
dzekudzivirira	d͡z e k u d͡z i ʋ i r i r a
dzekupfudza	d͡z e k u p͡f u d͡z a
dzekupfuudza	d͡z e k u p͡f u u d͡z a
dzekuturuka	d͡z e k u t u r u k a
dzekuuraya	d͡z e k u u r a j a
dzekuverengesa	d͡z e k u ʋ e r e ŋɡ e s a
dzemadzinza	d͡z e m a d͡z i nz a
dzemagetsi	d͡z e m a ɡ e t͡s i
dzemashanga	d͡z e m a ʃ a ŋɡ a
dzembe	d͡z e mb e
dzembetembwe	d͡z e mb e t e mb w e
dzemhuka	d͡z e m̤ u k a
dzeminwe	d͡z e m i n w e
dzemisha	d͡z e m i ʃ a
dzemoto	d͡z e m o t o
dzemukaka	d͡z e m u k a k a
dzemuripo	d͡z e m u r i p o
dzemushonga	d͡z e m u ʃ o ŋɡ a
dzemuzongoza	d͡z e m u z o ŋɡ o z a
dzemvura	d͡z e mʷ u r a
dzenga	d͡z e ŋɡ a
dzengetsenge	d͡z e ŋɡ e t͡s e ŋɡ e
dzenhapwa	d͡z e n h a p w a
dzepamoto	d͡z e p a m o t o
dzepfunde	d͡z e p͡f u nd e
dzera	d͡z e r a
dzerere	d͡z e r e r e
dzerevende	d͡z e r e ʋ e nd e
dzeropa	d͡z e r o p a
dzerudarikira	d͡z e r u d a r i k i r a
dzerutsamo	d͡z e r u t͡s a m o
dzesikarudzi	d͡z e s i k a r u d͡z i
dzetarachisi	d͡z e t a r a t͡ʃ i s i
dzetaranyika	d͡z e t a r a ɲ i k a
dzete	d͡z e t e
dzevakokorodzwa	d͡z e ʋ a k o k o r o d͡z w a
dzevana	d͡z e ʋ a n a
dzevashavi	d͡z e ʋ a ʃ a ʋ i
dzevatapwa	d͡z e ʋ a t a p w a
dzevhu	d͡z e v u
dzeya	d͡z e j a
dzezuva	d͡z e z u ʋ a
dzezvipenyu	d͡z e zʷ i p e ɲ u
dzidzo	d͡z i d͡z o
dzihwa	d͡z i h w a
dzihwamupengo	d͡z i h w a m u p e ŋɡ o
dzika	d͡z i k a
dzikamudza	d͡z i k a m u d͡z a
dzikatira	d͡z i k a t i r a
dzikinyidza	d͡z i k i ɲ i d͡z a
dzikira	d͡z i k i r a
dzimano	d͡z i m a n o
dzimba	d͡z i mb a
dzimbiri	d͡z i mb i r i
dzimudzangara	d͡z i m u d͡z a ŋɡ a r a
dzimurira	d͡z i m u r i r a
dzinda	d͡z i nd a
dzinde	d͡z i nd e
dzinduka	d͡z i nd u k a
dzine	d͡z i n e
dzinga	d͡z i ŋɡ a
dzingira	d͡z i ŋɡ i r a
dzingire	d͡z i ŋɡ i r e
dzingiri	d͡z i ŋɡ i r i
dzingisa	d͡z i ŋɡ i s a
dzingiswa	d͡z i ŋɡ i s w a
dzingo	d͡z i ŋɡ o
dzingu	d͡z i ŋɡ u
dzinokambaira	d͡z i n o k a mb a i r a
dzinotakura	d͡z i n o t a k u r a
dzinoyamwisa	d͡z i n o j a m w i s a
dzinozeya	d͡z i n o z e j a
dzinozoya	d͡z i n o z o j a
dzinza	d͡z i nz a
dzira	d͡z i r a
dzirandanda	d͡z i r a nd a nd a
dziri	d͡z i r i
dzirikiti	d͡z i r i k i t i
dziro	d͡z i r o
dzisisvinu	d͡z i s i sʷ i n u
dzitsi	d͡z i t͡s i
dziva	d͡z i ʋ a
dzivambari	d͡z i ʋ a mb a r i
dzivamupari	d͡z i ʋ a m u p a r i
dzivanhengo	d͡z i ʋ a n h e ŋɡ o
dzivarasekwa	d͡z i ʋ a r a s e k w a
dzivaunongo	d͡z i ʋ a u n o ŋɡ o
dzivaureya	d͡z i ʋ a u r e j a
dzivo	d͡z i ʋ o
dzizere	d͡z i z e r e
dzoma	d͡z o m a
dzonga	d͡z o ŋɡ a
dzongeni	d͡z o ŋɡ e n i
dzongwe	d͡z o ŋɡ w e
dzoro	d͡z o r o
dzororodza	d͡z o r o r o d͡z a
dzose	d͡z o s e
dzovo	d͡z o ʋ o
dzungudza	d͡z u ŋɡ u d͡z a
dzunzu	d͡z u nz u
dzvatsvatsva	d͡zʷ a t͡sʷ a t͡sʷ a
dzvimbu	d͡zʷ i mb u
dzvinamurungu	d͡zʷ i n a m u r u ŋɡ u
dzvinyu	d͡zʷ i ɲ u
dzvuku	d͡zʷ u k u
dzvurira	d͡zʷ u r i r a
eafrica	e a f r i a
eafrika	e a f r i k a
east	e a s t
eastern	e a s t e r n
ebola	e b o l a
ebrahim	e b r a h i m
ec	e
echamhembe	e t͡ʃ a m̤ e mb e
echando	e t͡ʃ a nd o
echikumbano	e t͡ʃ i k u mb a n o
echinhoyi	e t͡ʃ i n h o j i
echipiko	e t͡ʃ i p i k o
echishona	e t͡ʃ i ʃ o n a
echitsama	e t͡ʃ i t͡s a m a
echivare	e t͡ʃ i ʋ a r e
ecocash	e o a ʃ
ecole	e o l e
econet	e o n e t
ecuador	e u a d o r
eda	e d a
edgar	e d ɡ a r
edinburgh	e d i n b u r ɡ h
edirne	e d i r n e
edk	e d k
edlia	e d l i a
edncipe	e d n i p e
edo	e d o
edu	e d u
eduardo	e d u a r d o
edza	e d͡z a
ee	e e
eegi	e e ɡ i
efik	e f i k
egumbano	e ɡ u mb a n o
egypt	e ɡ j p t
ehondo	e h o nd o
einstein	e i n s t e i n
ejecha	e d͡ʒ e t͡ʃ a
eka	e k a
ekegusii	e k e ɡ u s i i
ekikabwa	e k i k a b w a
ekikerebe	e k i k e r e b e
ekondo	e k o nd o
eksodo	e k s o d o
ekufanza	e k u f a nz a
ekuguma	e k u ɡ u m a
ekugumisira	e k u ɡ u m i s i r a
ekunyautsa	e k u ɲ a u t͡s a
ekunyungudika	e k u ɲ u ŋɡ u d i k a
ekupedzesera	e k u p e d͡z e s e r a
ekupedzisira	e k u p e d͡z i s i r a
ekupfuudza	e k u p͡f u u d͡z a
ekuruka	e k u r u k a
ekuwanana	e k u w a n a n a
ekuzora	e k u z o r a
el	e l
elama	e l a m a
elazar	e l a z a r
ele	e l e
electricity	e l e t r i i t j
element	e l e m e n t
elip	e l i p
elizabeth	e l i z a b e t h
elliott	e l l i o t t
elvin	e l ʋ i n
emabwe	e m a b w e
emadondazuva	e m a d o nd a z u ʋ a
emakomo	e m a k o m o
emaodzanyemba	e m a o d͡z a ɲ e mb a
emaviringuro	e m a ʋ i r i ŋɡ u r o
emhepo	e m̤ e p o
emhuri	e m̤ u r i
emiliyoni	e m i l i j o n i
emisha	e m i ʃ a
emiti	e m i t i
empress	e m p r e s s
